,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
44288,2946,2013-04-08 15:26:46,5,219,,,219,4560,3,3.5,0,2.56,0.008,4.93,12,179.0,0,27959,6,103,4,0,1,0,-16.4872,966.6,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
44319,2950,2012-11-12 10:03:22,5,219,,,219,6563,2,3.5,1,2.83,,4.0,12,52.0,1,14283,1,4,2,0,1,1,,350.88,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
44353,2952,2012-12-04 21:49:47,5,123,3.0,78.12,219,109,2,3.5,1,3.22,0.0296,4.72,35,106.0,0,13870,1,22,1,2,1,0,,,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
44386,2956,2013-01-06 22:09:30,15,55,,,55,26551,3,5.0,1,1.1,0.0005,4.56,12,152.66,0,14228,1,83,2,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
44397,2958,2012-12-20 08:22:02,5,219,,,219,4962,2,3.0,0,4.3,0.4691,4.39,1,119.0,0,10424,2,6,3,0,1,0,,159.73,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0
44415,2960,2012-12-16 12:01:23,5,219,,,219,37682,0,4.5,1,0.69,0.1168,5.33,3,299.0,0,11471,3,11,1,2,1,1,,166.83,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
44421,2961,2013-06-25 18:31:00,5,219,,,219,934,3,4.0,1,2.08,0.0189,0.0,15,154.0,0,10948,1,3,2,0,1,1,,41.16,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
44453,2962,2013-04-29 08:30:37,5,219,,,219,1178,4,4.5,0,2.64,,5.36,21,243.0,0,22898,1,18,2,0,1,1,,,1,,,,-1.0,0.0,12.0,-1.0,0.0,13.0,,,,-1.0,0.0,13.0,,,,,,,-1.0,0.0,13.0,0,,0
44485,2963,2013-02-01 08:11:58,5,219,,,219,5614,4,4.5,1,2.48,0.1863,5.29,6,140.0,0,24454,2,0,1,0,1,1,,317.21,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
44518,2965,2013-06-25 19:18:34,9,59,,,99,27820,3,4.0,0,5.16,0.2754,0.0,8,418.6,0,5474,3,55,1,1,2,0,,5652.12,1,,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,0,,0
44526,2966,2013-05-15 18:27:36,5,72,,,219,56064,5,5.0,1,4.62,0.0998,5.7,3,722.0,0,18774,3,2,4,0,2,1,,,0,,,,-1.0,0.0,6.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
44535,2968,2013-02-10 17:24:20,5,219,,,219,1237,3,4.5,1,2.89,0.1728,4.75,22,118.0,0,1600,1,56,2,1,1,0,,,0,,,,,,,0.0,0.0,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
44568,2969,2013-02-23 18:24:01,5,219,,,219,16263,4,4.5,1,1.39,,5.52,33,259.0,0,22165,7,105,2,2,1,0,,2358.9,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
44602,2971,2013-04-11 21:37:39,5,219,4.0,691.75,219,658,3,5.0,0,0.0,,5.51,29,200.0,0,11471,2,15,2,1,1,1,,146.93,0,,,,,,,,,,,,,,,,,,,,,,,-1.0,,0,,0
44630,2972,2013-05-23 18:24:27,5,219,,,219,578,4,4.5,1,4.22,0.3414,5.87,10,359.0,0,4060,1,2,2,0,1,1,,2.24,0,1.0,0.0,15.0,0.0,0.0,,0.0,0.0,24.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
44646,2973,2012-11-10 15:13:59,14,100,,,219,1686,3,4.5,1,1.1,0.0006,4.97,9,117.81,0,20268,2,45,2,2,1,0,,1203.73,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
44655,2975,2013-06-06 09:28:54,5,219,,,219,3867,3,4.5,1,3.33,0.1204,0.0,14,169.0,0,11537,1,6,2,0,1,0,,19.77,1,,,,,,,0.0,0.0,,,,,0.0,0.0,8.0,,,,,,,0.0,0.0,,0,,0
44687,2977,2013-06-16 16:32:43,12,99,,,219,1115,2,4.0,0,4.42,,0.0,26,218.87,0,28049,3,76,3,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
44710,2979,2013-04-20 07:10:18,5,219,,,219,1110,2,4.0,1,1.39,,4.46,30,70.0,0,3582,1,5,3,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
44742,2980,2013-06-25 11:08:34,5,219,,,219,464,3,4.5,1,1.95,0.0299,0.0,7,206.0,0,3459,3,29,2,2,1,0,,318.12,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
44774,2981,2013-03-12 09:23:46,5,219,,,219,4991,2,2.5,1,2.56,,4.15,24,57.0,0,26661,2,18,1,0,1,1,,657.73,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
44802,2982,2013-01-28 21:14:48,5,187,,,219,6973,2,3.0,1,4.19,0.0207,4.1,9,30.0,0,22567,4,83,3,1,1,0,,,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
44836,2985,2012-12-05 08:24:40,15,55,,,55,10151,4,4.5,1,4.98,0.0181,5.6,15,338.0,0,10979,1,6,1,0,1,0,,,0,,,,,,,-1.0,0.0,28.0,,,,0.0,0.0,4.0,,,,-1.0,0.0,8.0,,,,0,,0
44868,2986,2013-02-06 18:30:55,5,219,,,219,2906,3,4.0,1,4.28,0.1403,5.1,34,140.0,0,21474,1,1,2,1,1,1,,310.85,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
44903,2987,2013-06-27 12:23:53,5,219,,,219,1535,4,4.5,1,4.69,0.452,0.0,5,219.0,0,26037,2,8,2,2,1,1,,172.15,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
44936,2990,2012-12-03 03:34:55,5,219,,,219,6803,3,0.0,1,1.61,,4.95,32,119.0,0,12267,1,2,1,0,1,0,,2501.64,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
44967,2991,2013-06-12 23:11:17,5,219,,,219,33024,2,4.0,1,1.95,0.1809,0.0,1,50.0,0,15005,1,1,2,0,1,1,,66.67,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
44972,2993,2013-04-17 12:09:11,5,219,,,219,4904,0,4.0,1,2.08,0.3272,4.42,4,72.0,0,8562,2,65,2,1,1,1,,209.77,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
44977,2994,2013-02-25 02:32:24,14,100,,,53,6430,4,4.0,0,1.61,0.0006,4.75,35,119.86,0,20965,1,104,1,0,1,0,,8287.5,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45008,2997,2012-11-13 09:55:43,14,100,,,100,2068,2,4.0,1,1.61,0.0289,4.7,3,74.84,0,28139,1,3,2,1,1,1,,190.5,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
45029,2998,2012-11-16 12:30:34,12,99,,,99,168,4,4.5,1,3.66,0.0563,5.01,8,142.73,0,19414,4,2,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
45060,2999,2012-12-04 07:04:38,5,219,3.06,236.3,219,4793,2,4.5,1,2.2,0.3034,4.52,13,50.0,0,14262,1,9,1,0,1,1,,694.93,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45091,3000,2013-01-25 16:58:42,5,219,,,219,14082,4,4.0,1,4.29,0.239,5.34,10,176.0,0,8192,3,38,8,0,4,0,,,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
45124,3001,2013-05-19 11:47:24,16,31,,,99,4432,3,3.5,1,1.61,0.0006,5.24,10,155.33,0,13292,6,43,2,2,1,0,,992.74,1,,1.0,,,,,,,,,,,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,,,,0,,0
45147,3002,2013-01-19 06:44:58,5,219,,,219,448,4,4.5,1,5.46,0.6869,5.72,10,204.0,0,21160,2,0,1,0,1,1,,1684.99,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
45159,3003,2013-01-24 13:54:01,5,219,,,219,12248,5,4.5,1,2.89,,5.79,8,324.0,0,14389,4,1,2,0,1,1,,2455.51,0,,,,,,,,,,,,,,,,,,,,,,,-1.0,,0,,0
45168,3004,2013-04-12 11:45:48,5,219,,,219,5909,0,4.0,0,1.39,0.0208,4.59,8,355.0,0,21665,1,43,2,0,1,1,,88.31,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45185,3005,2012-12-18 23:20:43,5,219,,,219,5175,3,4.5,1,0.0,0.0241,4.76,17,90.0,0,1801,1,4,2,1,1,1,,457.02,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
45215,3006,2013-04-28 14:21:17,5,219,,,219,1633,3,4.0,1,2.48,,4.73,18,107.0,0,8470,3,26,2,0,1,1,,301.41,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
45234,3008,2012-12-24 22:27:48,24,216,,,98,13490,3,0.0,0,3.71,0.2759,4.09,3,68.81,0,24765,2,5,1,0,1,1,,,0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,0,,0
45250,3009,2013-05-06 17:19:35,5,216,4.6,119.34,80,5355,4,4.0,1,3.56,0.212,5.36,32,145.0,1,2173,5,11,1,0,1,0,,,1,,,,,,,,,,,,,1.0,0.0,20.0,,,,,,,,,,0,,0
45281,3010,2012-11-07 15:07:22,15,55,,,55,8767,4,0.0,1,4.51,,5.09,7,479.54,0,7934,1,10,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,16.0,,,,0,,0
45288,3011,2013-06-13 17:20:30,14,100,,,100,6830,3,4.0,0,4.64,0.885,0.0,16,87.61,0,9536,1,38,2,0,1,0,-53.3719,2631.45,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
45306,3012,2013-01-25 11:13:40,5,219,,,55,1003,3,2.5,0,4.96,0.532,5.15,29,105.0,0,5450,3,144,1,0,1,0,,5347.47,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45337,3015,2012-12-20 13:18:52,5,219,,,55,1003,3,2.5,0,4.96,0.0152,5.12,25,107.0,0,10979,1,69,3,0,1,0,,4834.23,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45367,3016,2013-03-12 11:13:47,5,219,,,216,3703,5,5.0,1,3.91,0.0251,5.63,25,213.0,1,28172,10,39,1,0,1,0,,6969.38,0,,,,-1.0,0.0,24.0,-1.0,0.0,29.0,,1.0,,-1.0,0.0,24.0,,,,,,,,,,0,,0
45399,3019,2013-06-22 18:45:17,5,219,,,219,1942,4,2.0,0,2.56,,0.0,14,184.0,0,3936,2,96,2,0,1,1,,61.78,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45412,3021,2013-05-20 10:22:09,15,55,,,55,3717,3,4.0,0,3.4,0.0054,4.74,18,90.01,0,1047,3,103,2,0,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45445,3022,2013-02-19 06:31:51,5,219,,,219,8992,3,4.0,1,3.14,0.0129,4.91,36,76.0,0,8347,5,117,2,0,1,0,,913.23,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45478,3024,2013-05-01 13:52:34,5,15,,,215,462,4,4.0,1,0.0,0.0123,4.83,31,142.0,0,25564,2,76,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,15.0,,1.0,,1.0,0.0,15.0,,,,0,,0
45509,3026,2013-02-08 14:00:05,5,219,,,219,3321,4,4.0,1,2.89,0.0559,5.21,34,112.0,0,26566,2,2,2,0,1,0,,755.5,0,,,,0.0,-1.0,,0.0,0.0,3.0,,,,0.0,-1.0,73.0,,,,,,,0.0,-1.0,4.0,0,,0
45543,3027,2013-03-11 07:22:49,5,219,,,219,6636,3,4.5,1,0.0,,4.63,30,104.0,0,5048,1,33,2,0,1,1,,92.3,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
45577,3028,2012-12-28 11:42:52,5,219,,,219,4940,3,4.5,1,3.04,,4.61,31,101.0,0,15040,3,27,2,0,1,1,,1064.62,0,,,,,,,,,,,,,1.0,0.0,15.0,,,,,,,,,,0,,0
45608,3030,2013-05-21 14:47:59,5,219,,,219,21637,2,2.0,1,3.76,0.0346,3.97,10,50.0,0,12571,1,0,1,0,1,0,,106.15,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,8.0,0,,0
45632,3031,2013-02-12 17:35:58,4,50,,,50,11109,4,0.0,0,3.33,0.006,4.77,8,234.2,0,23957,2,45,2,2,1,1,,530.1,0,,,,,,,,,,,,,-1.0,0.0,10.0,,,,,,,,,,0,,0
45642,3032,2013-02-13 08:03:13,5,178,,,223,18322,4,3.5,1,5.56,0.0907,4.7,6,44.0,1,9847,6,3,1,1,2,0,,,1,,,,,,,,,,,,,0.0,0.0,22.0,,,,1.0,0.0,2.0,,,,0,,0
45648,3033,2012-11-20 23:39:28,32,220,,,219,5090,4,4.0,1,4.77,0.4623,5.31,33,142.34,1,20319,4,199,2,0,1,1,,6786.68,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45681,3034,2013-05-07 05:00:18,5,219,,,219,19626,5,4.5,1,2.64,0.0076,6.1,6,335.0,0,13216,1,4,2,0,1,1,,2271.88,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
45690,3037,2013-03-05 18:37:10,5,219,,,219,14534,2,2.5,1,2.56,0.4449,4.57,9,76.0,0,7111,1,100,4,0,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45702,3038,2012-12-06 14:14:18,22,92,,,205,13158,4,3.5,1,3.95,0.5637,5.57,15,190.68,1,27696,3,28,2,0,1,1,,,1,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,10.0,0.0,0.0,,,,,,,,,,,0,,0
45727,3039,2013-05-20 15:06:40,16,31,,,215,2388,4,4.5,1,3.64,0.0944,4.98,12,96.61,0,18557,2,1,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
45758,3040,2013-05-07 11:47:21,25,215,,,215,2469,3,3.0,0,2.77,0.11800000000000001,4.94,21,90.24,0,9062,1,4,2,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
45790,3042,2013-03-15 19:01:52,5,219,,,219,2445,2,2.5,1,2.64,0.0201,4.19,29,51.0,0,9179,1,11,2,2,1,0,,478.6,0,,,,0.0,-1.0,,0.0,-1.0,,,,,1.0,-1.0,17.0,,,,,,,0.0,-1.0,,0,,0
45823,3044,2013-05-05 05:54:45,14,100,,,100,3724,3,3.5,1,4.22,,5.15,18,137.9,0,15583,1,6,2,0,1,1,,34.35,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
45855,3045,2013-02-27 14:15:54,5,219,,,219,486,2,4.5,1,1.61,,4.81,9,66.0,0,13351,2,16,2,0,1,1,,842.07,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
45889,3046,2013-03-09 17:17:12,5,219,,,220,2427,5,3.5,1,4.75,0.1387,5.26,22,224.0,1,22043,11,10,1,0,1,0,,9699.44,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
45920,3047,2012-11-19 20:05:45,24,216,,,99,54626,3,4.0,1,5.99,0.0164,5.36,4,285.46,0,13292,1,1,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,9.0,,,,0,,0
45926,3048,2013-03-25 12:24:48,15,55,,,70,3603,4,3.5,1,3.43,0.0046,4.95,24,124.43,0,25423,4,189,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45958,3049,2013-06-04 14:57:47,16,31,,,109,894,4,0.0,0,1.1,,0.0,34,228.88,0,175,7,68,1,1,2,0,,748.9,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
45988,3055,2013-02-21 10:08:05,5,219,,,55,1533,4,4.5,1,2.77,0.1024,5.22,12,91.0,0,3891,1,0,1,0,1,1,,3468.78,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46016,3060,2013-01-31 18:15:56,19,158,3.96,174.8,158,7392,3,0.0,0,2.71,,3.79,18,50.2,0,28263,2,9,2,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46036,3061,2013-05-19 07:34:41,5,219,,,219,351,3,4.0,1,1.61,,5.08,12,119.0,0,7976,2,4,4,0,2,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46063,3062,2013-03-23 18:32:08,5,219,,,219,14068,3,4.0,1,2.64,0.0478,4.74,31,109.0,0,2870,1,1,2,0,1,0,,118.57,0,,,,,,,1.0,0.0,9.0,,,,,,,,,,,,,1.0,0.0,9.0,0,,0
46095,3064,2013-03-08 16:04:42,14,100,,,100,814,2,3.5,0,0.69,0.0016,4.49,14,82.63,0,9695,2,7,2,1,1,1,,77.46,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46126,3065,2013-02-10 18:12:19,16,31,,,31,16427,3,4.5,0,6.32,0.1815,5.25,19,140.34,0,23495,1,6,2,1,1,1,,97.11,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,1,,0
46156,3067,2013-02-04 09:54:48,5,219,,,219,1376,3,5.0,1,2.48,0.1362,5.0,10,109.0,0,12175,1,4,2,2,1,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
46184,3073,2013-01-16 20:30:27,24,216,,,164,239,4,4.5,0,5.61,0.42100000000000004,4.73,12,62.11,1,3217,2,105,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46203,3075,2013-02-04 17:39:15,5,219,,,219,10454,3,4.0,0,3.47,0.016,4.9,12,97.0,0,3694,5,98,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46234,3078,2013-05-08 04:21:50,12,100,,,100,10494,3,4.5,1,2.4,0.0237,4.68,3,69.71,0,6948,1,0,2,2,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46248,3080,2013-03-23 13:42:46,5,219,,,219,16263,4,4.5,1,1.39,0.1144,5.49,3,189.0,0,12736,2,83,2,0,1,1,,352.65,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46253,3081,2013-05-30 10:27:51,5,219,,,219,8962,4,4.0,0,5.59,0.4621,5.97,3,375.0,1,15748,2,29,1,1,2,1,,1096.93,0,1.0,0.0,33.0,0.0,0.0,14.0,0.0,0.0,15.0,,,,0.0,0.0,13.0,,,,,,,0.0,0.0,13.0,0,,0
46258,3082,2013-05-02 13:37:44,5,219,,,219,913,4,4.0,0,3.5,0.1537,5.09,1,199.0,0,4335,1,1,2,0,1,1,,102.71,0,,,,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,,,1.0,,,,,,,,0.0,0.0,,1,227.19,1
46291,3084,2012-11-17 11:53:43,15,55,,,99,1884,3,3.0,1,3.3,0.349,4.69,8,104.83,1,5386,1,125,3,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46311,3085,2013-02-23 11:34:52,14,100,,,219,1591,3,3.5,0,3.5,0.0062,4.78,27,138.03,1,20268,1,7,2,0,1,1,,2574.47,0,,,,,,,1.0,0.0,53.0,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
46342,3086,2013-04-13 10:33:36,5,219,,,219,537,2,4.0,1,2.08,0.0385,4.51,7,72.0,0,4748,2,6,2,0,1,1,,121.67,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,14.0,,,,,,,0.0,0.0,,0,,0
46359,3087,2013-04-10 06:39:22,5,219,,,219,199,3,4.0,1,1.61,,5.1,28,105.0,0,20784,2,37,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46393,3088,2012-12-28 15:01:45,5,219,,,219,14198,2,3.5,1,2.4,,4.77,32,79.0,0,5206,2,2,2,0,1,0,,69.56,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
46422,3089,2013-01-14 15:07:34,14,100,,,219,24546,3,4.5,1,1.95,0.0584,5.42,3,220.6,0,4075,1,54,2,4,1,1,,1238.09,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
46428,3090,2013-06-14 12:02:40,5,219,,,219,39779,3,4.0,1,2.3,0.8004,0.0,6,161.0,0,13405,2,6,2,2,1,1,,265.21,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46438,3091,2013-03-05 22:29:16,5,219,,,219,12196,2,2.0,1,0.69,,4.2,33,59.0,0,23274,1,1,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46467,3092,2013-01-26 00:51:59,5,15,,,100,5827,3,4.5,1,0.69,0.0078,5.02,14,96.0,0,19215,1,8,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,1.0,0.0,35.0,,,,,,,,,,0,,0
46500,3093,2012-11-29 17:06:16,18,129,,,129,477,4,4.5,1,1.79,0.0014,4.88,22,107.72,0,22417,1,255,2,0,1,0,,186.09,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46533,3094,2012-12-08 16:01:01,21,73,,,219,5322,4,4.0,1,5.17,0.3311,5.88,16,188.75,0,9402,1,5,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46568,3095,2013-03-23 07:27:02,18,129,,,129,844,4,4.5,0,4.34,0.0822,5.31,19,363.73,0,23453,2,13,1,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,0,,0
46598,3096,2013-06-25 14:12:39,5,219,,,219,2501,2,3.5,1,3.04,0.0373,0.0,34,106.0,1,4138,1,17,2,0,1,1,-11.2045,710.26,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46630,3097,2013-06-24 20:47:04,5,219,,,219,2506,3,4.0,1,3.4,0.385,0.0,13,142.0,0,10877,2,14,1,0,1,0,,126.29,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46662,3099,2013-05-20 15:59:58,15,55,,,55,5733,4,4.0,1,2.2,0.0012,4.87,12,221.21,0,10979,1,1,1,0,1,0,,,1,,,,,,,,,,,,,1.0,0.0,51.0,0.0,0.0,,,,,,,,0,,0
46694,3100,2013-01-23 21:54:18,5,219,,,219,1736,3,4.0,0,3.37,0.262,5.03,15,109.0,0,20874,3,28,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46728,3102,2013-02-13 12:28:05,5,219,,,219,2980,2,3.0,1,2.89,,3.87,33,53.0,0,5859,2,100,1,0,1,1,,154.02,1,,,,-1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,0,,0
46762,3103,2013-06-26 07:04:29,5,219,,,219,1389,2,3.0,1,2.4,0.0976,0.0,14,65.0,0,14835,1,0,2,0,1,0,-10.8238,135.12,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46779,3108,2012-11-12 08:24:16,5,219,4.0,257.7,219,1497,4,4.0,1,5.71,0.4992,5.78,28,429.0,0,5872,1,0,1,0,1,0,,120.76,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46808,3110,2013-01-09 20:26:18,5,219,4.0,244.03,80,524,3,4.5,0,3.37,0.0241,5.18,19,169.0,0,6726,1,27,1,0,1,0,,3621.67,0,,,,,,,,,,,,,-1.0,0.0,43.0,,,,,,,,,,0,,0
46839,3112,2012-11-13 08:52:07,5,219,,,219,5103,4,4.0,1,4.81,0.4727,5.82,25,242.0,0,7322,6,25,2,0,1,0,,5086.35,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46867,3114,2013-04-17 10:53:07,11,103,,,215,8927,0,5.0,1,4.25,0.1515,5.09,20,122.36,0,26929,2,106,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46898,3115,2013-05-21 16:52:05,5,219,,,219,3456,3,4.5,1,1.1,0.0051,4.58,31,149.0,0,4748,2,1,2,1,1,0,,,0,,,,,,,0.0,0.0,14.0,,,,1.0,0.0,16.0,,,,,,,0.0,0.0,14.0,0,,0
46928,3117,2013-05-12 18:09:29,5,219,,,219,440,3,3.0,0,4.92,0.4147,5.47,36,100.0,0,25426,1,1,1,0,1,0,,323.4,0,,,,0.0,0.0,,-1.0,0.0,40.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
46961,3119,2013-06-11 06:11:39,5,219,,,219,88,3,4.0,1,2.2,0.33799999999999997,0.0,8,59.0,0,13902,1,13,1,1,1,0,,939.48,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
46989,3120,2013-05-10 09:01:07,5,219,,,219,6030,3,4.0,0,3.14,,4.55,16,75.0,0,26217,1,82,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
47022,3122,2013-05-09 19:02:50,14,100,,,100,2374,3,4.0,1,2.4,0.0741,5.07,28,131.11,0,7683,2,29,2,0,1,1,,300.07,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
47054,3125,2013-06-02 13:08:47,5,219,,,219,4548,3,4.0,0,3.14,0.4552,5.19,2,209.0,0,13815,1,46,2,0,1,1,-8.882,1390.03,0,,,,,,,,,,,,,,,,,,,,,,,,,1,252.91,1
47069,3128,2013-02-04 11:46:33,32,220,,,220,2427,5,3.5,1,4.75,0.1387,5.26,35,182.67,0,22043,3,32,2,0,1,1,,854.72,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
47100,3130,2013-04-29 06:48:21,5,137,,,137,28306,4,3.0,0,3.83,0.1746,5.51,4,225.0,0,1151,3,3,2,0,1,1,,,0,,,,,,,,,,,1.0,,0.0,0.0,,0.0,1.0,,0.0,0.0,,,,,0,,0
